Iteration, Simulation Time [s], Total Search Time [s], Cost to Goal [m], Time to reach Goal [s], Plan Size [#State], Evaluated States [#State], Dynamic Obstacle Collisions [#], Future plan safe? [bool], Flying? [bool], Safe Path Time [s], Found plan? [bool], 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
96, 14.274264990, 0.000000000, 9.81823, 9.78427, 8, 0, 0, 0, 1, 0.000943985, 0
97, 14.523039205, 0.124972040, 9.66594, 9.63251, 8, 1911, 0, 1, 0, 0.000000000, 1
98, 14.524244018, 0.000000000, 9.66594, 9.63251, 8, 0, 0, 0, 1, 0.001115769, 0
99, 14.838788360, 0.179669805, 9.79207, 9.75821, 7, 3083, 0, 1, 0, 0.000000000, 1
100, 14.840226449, 0.000000000, 9.79207, 9.75821, 7, 0, 0, 0, 1, 0.001329478, 0
101, 15.195321995, 0.227072860, 9.81382, 9.77989, 7, 2819, 0, 1, 0, 0.000000000, 1
102, 15.196556899, 0.000000000, 9.81382, 9.77989, 7, 0, 0, 0, 1, 0.001125069, 0
103, 15.527509167, 0.188883601, 9.77554, 9.74174, 7, 2388, 0, 1, 0, 0.000000000, 1
104, 15.531766961, 0.000000000, 9.77554, 9.74174, 7, 0, 0, 0, 1, 0.004007712, 0
105, 15.807333630, 0.128410142, 9.81099, 9.77706, 7, 2028, 0, 1, 0, 0.000000000, 1
106, 15.808556528, 0.000000000, 9.81099, 9.77706, 7, 0, 0, 0, 1, 0.001118565, 0
107, 16.067919028, 0.134898881, 9.846, 9.81195, 7, 2243, 0, 1, 0, 0.000000000, 1
108, 16.069173976, 0.000000000, 9.846, 9.81195, 7, 0, 0, 0, 1, 0.001153219, 0
109, 16.455016208, 0.231984400, 9.60519, 9.57197, 8, 2435, 0, 1, 0, 0.000000000, 1
110, 16.456814765, 0.000000000, 9.60519, 9.57197, 8, 0, 0, 0, 1, 0.001635494, 0
111, 16.717276320, 0.117432940, 9.77895, 9.74513, 7, 1721, 0, 1, 0, 0.000000000, 1
112, 16.718542659, 0.000000000, 9.77895, 9.74513, 7, 0, 0, 0, 1, 0.001172801, 0
113, 16.978534273, 0.127998384, 10.0575, 10.0227, 7, 1915, 0, 1, 0, 0.000000000, 1
114, 16.980622316, 0.000000000, 10.0575, 10.0227, 7, 0, 0, 0, 1, 0.001781124, 0
115, 17.227083273, 0.110976979, 9.86883, 9.83471, 8, 1771, 0, 1, 0, 0.000000000, 1
116, 17.228350228, 0.000000000, 9.86883, 9.83471, 8, 0, 0, 0, 1, 0.001137871, 0
117, 17.546841435, 0.192539890, 10.027, 9.9923, 7, 3314, 0, 1, 0, 0.000000000, 1
118, 17.548829494, 0.000000000, 10.027, 9.9923, 7, 0, 0, 0, 1, 0.001861874, 0
119, 17.948535257, 0.253599408, 9.78321, 9.74938, 8, 3210, 0, 1, 0, 0.000000000, 1
120, 17.949834620, 0.000000000, 9.78321, 9.74938, 8, 0, 0, 0, 1, 0.001119965, 0
121, 18.273181527, 0.165673671, 9.94513, 9.91074, 7, 2688, 0, 1, 0, 0.000000000, 1
122, 18.274399726, 0.000000000, 9.94513, 9.91074, 7, 0, 0, 0, 1, 0.001121886, 0
123, 18.522951682, 0.124725601, 10.301, 10.2654, 8, 2008, 0, 1, 0, 0.000000000, 1
124, 18.524228512, 0.000000000, 10.301, 10.2654, 8, 0, 0, 0, 1, 0.001176371, 0
125, 18.800002662, 0.133998553, 10.1099, 10.0749, 7, 1587, 0, 1, 0, 0.000000000, 1
126, 18.801239153, 0.000000000, 10.1099, 10.0749, 7, 0, 0, 0, 1, 0.001148724, 0
127, 19.143375717, 0.177308523, 9.68846, 9.65496, 8, 1720, 0, 1, 0, 0.000000000, 1
128, 19.144702739, 0.000000000, 9.68846, 9.65496, 8, 0, 0, 0, 1, 0.001193567, 0
129, 19.429014915, 0.159800143, 10.0487, 10.0139, 8, 2187, 0, 1, 0, 0.000000000, 1
130, 19.430276190, 0.000000000, 10.0487, 10.0139, 8, 0, 0, 0, 1, 0.001114737, 0
131, 19.749547900, 0.189850407, 9.78454, 9.75071, 8, 2110, 0, 1, 0, 0.000000000, 1
132, 19.750847287, 0.000000000, 9.78454, 9.75071, 8, 0, 0, 0, 1, 0.001144767, 0
133, 19.991275919, 0.114401592, 10.3488, 10.313, 8, 1671, 0, 1, 0, 0.000000000, 1
134, 19.992276760, 0.000000000, 10.3488, 10.313, 8, 0, 0, 0, 1, 0.000890064, 0
135, 20.229410347, 0.113194535, 9.92358, 9.88927, 7, 1634, 0, 1, 0, 0.000000000, 1
136, 20.230433439, 0.000000000, 9.92358, 9.88927, 7, 0, 0, 0, 1, 0.000908691, 0
137, 20.501332726, 0.107466466, 9.71932, 9.68572, 7, 1532, 0, 1, 0, 0.000000000, 1
138, 20.502315842, 0.000000000, 9.71932, 9.68572, 7, 0, 0, 0, 1, 0.000865152, 0
139, 20.753688856, 0.115227064, 9.82009, 9.78613, 7, 1772, 0, 1, 0, 0.000000000, 1
140, 20.754688824, 0.000000000, 9.82009, 9.78613, 7, 0, 0, 0, 1, 0.000871904, 0
141, 21.018606131, 0.114327505, 10.3202, 10.2845, 8, 1626, 0, 1, 0, 0.000000000, 1
142, 21.020219242, 0.000000000, 10.3202, 10.2845, 8, 0, 0, 1, 1, 0.001441992, 0
143, 21.146496110, 0.000000000, 8.97056, 8.93954, 7, 0, 0, 1, 1, 0.001531870, 0
144, 22.742470668, 0.000000000, 7.72269, 7.69599, 6, 0, 0, 1, 1, 0.001872430, 0
145, 24.262344266, 0.000000000, 5.87604, 5.85572, 5, 0, 0, 1, 1, 0.001544671, 0
146, 26.074800828, 0.000000000, 4.62778, 4.61178, 4, 0, 0, 1, 1, 0.001329334, 0
147, 27.697124975, 0.000000000, 2.63553, 2.62642, 3, 0, 0, 1, 1, 0.001144036, 0
148, 29.667002126, 0.000000000, 1.94368, 1.93696, 2, 0, 0, 1, 1, 0.000905221, 0
149, 31.184517750, 0.000000000, 0, 0, 1, 0, 0, 1, 1, 0.000715729, 0
